cnt,Tag1,Tag2
"1","14881","5486"
"3","14881","5569"
"1","14881","5608"
"1","14881","5827"
"1","14881","5871"
"2","14881","5989"
"2","14881","6540"
"6","14881","7003"
"1","14881","7978"
"2","14881","8112"
"1","14881","8241"
"4","14881","8454"
"8","14881","8512"
"1","14881","9069"
"1","14881","9298"
"1","14881","9374"
"2","14881","9745"
"1","14881","10712"
"1","14881","10725"
"3","14881","10776"
"1","14881","10876"
"1","14881","11050"
"1","14881","13707"
"3","14881","14868"
"241","14881","14881"
"1","14881","15481"
"3","14881","15516"
"1","14881","18571"
"1","14881","19432"
"1","14881","20400"
"1","14881","20484"
"7","14881","20911"
"1","14881","25081"
"1","14881","30039"
"1","14881","33127"
"1","14881","34447"
"1","14881","36252"
"7","14881","43046"
"1","14881","53836"
"5","14881","54726"
"3","14881","58338"
"1","14881","59767"
"1","14881","62293"
"1","14881","67245"
"1","14881","67719"
"1","14881","104797"
"5","14948","1"
"5","14948","2"
"19","14948","3"
"21","14948","5"
"3","14948","8"
"49","14948","9"
"2","14948","10"
"3","14948","12"
"14","14948","16"
"33","14948","17"
"33","14948","22"
"9","14948","41"
"3","14948","64"
"4","14948","96"
"89","14948","114"
"29","14948","134"
"3","14948","153"
"17","14948","197"
"5","14948","227"
"9","14948","248"
"1","14948","256"
"32","14948","259"
"1","14948","277"
"56","14948","296"
"2","14948","305"
"3","14948","306"
"70","14948","317"
"2","14948","367"
"1","14948","368"
"1","14948","378"
"16","14948","402"
"3","14948","432"
"1","14948","452"
"7674","14948","522"
"6","14948","543"
"2","14948","578"
"4","14948","580"
"7","14948","598"
"23","14948","603"
"4","14948","820"
"7","14948","854"
"19","14948","869"
"1","14948","997"
"1","14948","1083"
"21","14948","1259"
"2","14948","1386"
"5","14948","2054"
"6","14948","2193"
"11","14948","2314"
"1","14948","2358"
"5","14948","2531"
"1","14948","2754"
"5","14948","2763"
"1","14948","3235"
"12","14948","3496"
"1","14948","3586"
"1","14948","3666"
"1","14948","3849"
"2","14948","3981"
"10","14948","4452"
"74","14948","4928"
"1","14948","5223"
"11","14948","5382"
"1","14948","5486"
"56","14948","5569"
"4","14948","5600"
"16","14948","5608"
"1","14948","5728"
"2","14948","6067"
"1","14948","6108"
"4","14948","6129"
"10","14948","6439"
"5","14948","6458"
"1","14948","7003"
"1","14948","7471"
"5","14948","7967"
"1","14948","7978"
"41","14948","7989"
"1","14948","8318"
"11","14948","8512"
"1","14948","8746"
"213","14948","8908"
"16","14948","9069"
"1","14948","9182"
"7","14948","9278"
"1","14948","9374"
"6","14948","11785"
"450","14948","12607"
"1","14948","13458"
"1729","14948","13591"
"9006","14948","14948"
"3","14948","15517"
"1","14948","20013"
"2","14948","20115"
"1","14948","20353"
"2","14948","20400"
"2","14948","21488"
"2","14948","23453"
"1","14948","26113"
"1","14948","27528"
"1","14948","34447"
"1","14948","34762"
"4","14948","34777"
"1","14948","36000"
"1","14948","36252"
"2","14948","43046"
"16","14948","45051"
"2","14948","46426"
"2","14948","59767"
"2","14948","60010"
"1","14948","64139"
"1","14948","67404"
"1","14948","67719"
"2","14948","69161"
"1","14948","69457"
"3","14948","109459"
"1","15481","1"
"2","15481","3"
"4","15481","8"
"1","15481","9"
"10","15481","10"
"1","15481","12"
"8","15481","16"
"1","15481","17"
"3","15481","114"
"3","15481","248"
"4","15481","259"
"2","15481","305"
"4","15481","306"
"2","15481","543"
"4","15481","598"
"9","15481","854"
"4","15481","1871"
"1","15481","1925"
"2","15481","2556"
"1","15481","2587"
"2","15481","3145"
"4","15481","4190"
"3","15481","4452"
"1","15481","5728"
"1","15481","5827"
"2","15481","5852"
"1","15481","5871"
"1","15481","8512"
"3","15481","9020"
"2","15481","9069"
"1","15481","9745"
"1","15481","9914"
"1","15481","11878"
"1","15481","14881"
"55","15481","15481"
"1","15481","18759"
"1","15481","20400"
"1","15481","20484"
"1","15481","20911"
"4","15481","25081"
"1","15481","53802"
"2","15481","72390"
"4","15516","1"
"1","15516","2"
"16","15516","3"
"1","15516","5"
"3","15516","8"
"14","15516","9"
"7","15516","10"
"62","15516","12"
"1","15516","16"
"834","15516","17"
"1","15516","22"
"5","15516","53"
"10","15516","114"
"7","15516","134"
"2","15516","154"
"1","15516","197"
"1","15516","219"
"9","15516","248"
"7","15516","256"
"51","15516","259"
"1","15516","277"
"46","15516","305"
"51","15516","306"
"1","15516","317"
"2","15516","368"
"1","15516","402"
"1","15516","432"
"70","15516","451"
"4","15516","452"
"2","15516","522"
"3","15516","543"
"1","15516","578"
"11","15516","598"
"1","15516","603"
"1","15516","942"
"55","15516","1386"
"1","15516","1702"
"3","15516","2054"
"4","15516","2314"
"2","15516","2531"
"2","15516","2587"
"6","15516","2754"
"2","15516","3235"
"15","15516","3496"
"1","15516","3586"
"1","15516","4087"
"1","15516","4088"
"2","15516","4452"
"6","15516","4597"
"1","15516","4928"
"1","15516","5223"
"2","15516","5486"
"1","15516","5608"
"3","15516","7003"
"1","15516","7967"
"1","15516","7978"
"1","15516","8112"
"1","15516","8318"
"37","15516","8454"
"1","15516","8908"
"70","15516","9069"
"1","15516","9468"
"1","15516","9914"
"1","15516","10313"
"9","15516","10776"
"1","15516","10876"
"3","15516","11768"
"2","15516","11950"
"1","15516","13707"
"9","15516","13930"
"3","15516","14881"
"1085","15516","15516"
"5","15516","15517"
"2","15516","15627"
"3","15516","17310"
"1","15516","20115"
"1","15516","20202"
"1","15516","20301"
"1","15516","20353"
"6","15516","20484"
"3","15516","20911"
"1","15516","23453"
"1","15516","34762"
"8","15516","36000"
"1","15516","43046"
"1","15516","46426"
"1","15516","53836"
"5","15516","54726"
"3","15516","58338"
"1","15516","60010"
"5","15516","67245"
"1","15516","67868"
"1","15516","104797"
"6","15517","1"
"8","15517","2"
"31","15517","3"
"57","15517","5"
"31","15517","8"
"23","15517","9"
"44","15517","10"
"6","15517","12"
"49","15517","16"
"59","15517","17"
"22","15517","22"
"3","15517","41"
"2","15517","53"
"3","15517","58"
"4","15517","64"
"1","15517","96"
"36","15517","114"
"2","15517","134"
"2","15517","154"
"6","15517","197"
"1","15517","248"
"2","15517","256"
"6","15517","259"
"1","15517","277"
"2","15517","296"
"20","15517","305"
"3","15517","306"
"4","15517","317"
"1","15517","348"
"2","15517","368"
"1","15517","378"
"15","15517","451"
"7","15517","452"
"16","15517","522"
"3","15517","543"
"3","15517","580"
"1","15517","581"
"2","15517","598"
"2","15517","603"
"13","15517","820"
"2","15517","824"
"40","15517","854"
"4","15517","869"
"1","15517","942"
"2","15517","990"
"2","15517","991"
"1","15517","997"
"1","15517","1158"
"1","15517","1259"
"16","15517","1386"
"1","15517","1488"
"1","15517","1702"
"1","15517","1871"
"1","15517","1925"
"16","15517","2054"
"2","15517","2193"
"7","15517","2314"
"1","15517","2358"
"6","15517","2531"
"3","15517","2751"
"1","15517","2754"
"2","15517","2763"
"1","15517","3145"
"26","15517","3496"
"1","15517","3788"
"1","15517","3981"
"12","15517","4190"
"32","15517","4452"
"6","15517","4928"
"2","15517","4985"
"1","15517","5223"
"1","15517","5254"
"3","15517","5486"
"7","15517","5569"
"7","15517","5608"
"1","15517","5670"
"3","15517","5827"
"9","15517","5852"
"1","15517","6067"
"1","15517","6439"
"8","15517","7003"
"1","15517","7735"
"1","15517","7967"
"1","15517","7979"
"30","15517","7989"
"1","15517","8241"
"1","15517","8454"
"22","15517","8512"
"1","15517","8908"
"3","15517","9069"
"1","15517","9298"
"6","15517","9745"
"2","15517","9914"
"2","15517","10079"
"2","15517","10313"
"1","15517","10315"
"15","15517","10776"
"1","15517","11768"
"1","15517","12607"
"1","15517","13591"
"3","15517","14948"
"5","15517","15516"
"628","15517","15517"
"3","15517","15627"
"1","15517","17310"
"1","15517","18571"
"1","15517","18759"
"1","15517","20227"
"1","15517","20400"
"2","15517","20464"
"3","15517","20911"
"2","15517","21488"
"1","15517","23453"
"1","15517","25081"
"9","15517","27528"
"1","15517","34762"
"2","15517","34777"
"1","15517","36463"
"1","15517","36606"
"2","15517","42953"
"1","15517","43046"
"3","15517","45162"
"2","15517","46457"
"1","15517","48132"
"1","15517","54726"
"1","15517","57216"
"3","15517","58338"
"1","15517","59767"
"3","15517","60010"
"1","15517","63066"
"3","15517","67245"
"1","15517","67719"
"1","15517","69376"
"3","15517","72390"
"3","15517","84917"
"1","15517","104797"
"1","15517","109459"
"8","15627","1"
"176","15627","2"
"142","15627","3"
"58","15627","5"
"161","15627","8"
"21","15627","9"
"98","15627","10"
"33","15627","12"
"163","15627","16"
"109","15627","17"
"140","15627","22"
"3","15627","33"
"34","15627","53"
"194","15627","58"
"167","15627","64"
"296","15627","114"
"52","15627","134"
"3","15627","154"
"23","15627","197"
"52","15627","219"
"7","15627","227"
"1","15627","242"
"70","15627","248"
"188","15627","256"
"19","15627","259"
"40","15627","277"
"1","15627","296"
"30","15627","305"
"8","15627","306"
"8","15627","317"
"12","15627","348"
"51","15627","367"
"29","15627","368"
"5","15627","402"
"1","15627","423"
"52","15627","432"
"23","15627","452"
"9","15627","522"
"10","15627","538"
"19","15627","543"
"16","15627","572"
"30","15627","578"
"6","15627","580"
"25","15627","581"
"93","15627","598"
"120","15627","603"
"1","15627","623"
"1","15627","624"
"37","15627","722"
"1","15627","817"
"21","15627","820"
"16","15627","824"
"3","15627","854"
"1","15627","869"
"15","15627","905"
"88","15627","942"
"3","15627","990"
"1","15627","991"
"2","15627","997"
"1","15627","1014"
"5","15627","1018"
"7","15627","1083"
"55","15627","1124"
"5","15627","1158"
"4","15627","1259"
"2","15627","1384"
"47","15627","1386"
"1","15627","1461"
"5","15627","1565"
"2","15627","1702"
"1","15627","1848"
"5","15627","1925"
"7","15627","2054"
"11","15627","2193"
"26","15627","2314"
"12","15627","2358"
"57","15627","2387"
"1","15627","2426"
"31","15627","2531"
"9","15627","2556"
"5","15627","2751"
"60","15627","2754"
"1","15627","3208"
"2","15627","3235"
"7","15627","3496"
"10","15627","3586"
"8","15627","3849"
"13","15627","3981"
"3","15627","4037"
"29","15627","4087"
"21","15627","4088"
"3","15627","4190"
"53","15627","4985"
"1","15627","5171"
"9","15627","5223"
"4","15627","5254"
"5","15627","5382"
"17","15627","5486"
"97","15627","5569"
"1","15627","5600"
"16","15627","5608"
"2","15627","5827"
"8","15627","5852"
"2","15627","5871"
"4","15627","5990"
"11","15627","6067"
"12","15627","6244"
"7","15627","6439"
"7","15627","7003"
"1","15627","7989"
"1","15627","8112"
"1","15627","8318"
"9","15627","8454"
"11","15627","8512"
"1","15627","8908"
"5","15627","9069"
"1","15627","9278"
"9","15627","9298"
"3","15627","9745"
"8","15627","10079"
"3","15627","10256"
"6","15627","10477"
"1","15627","10502"
"2","15627","10776"
"5","15627","11768"
"2","15627","11878"
"2","15627","12862"
"1","15627","13930"
"2","15627","14868"
"2","15627","15516"
"3","15627","15517"
"18545","15627","15627"
"11","15627","15811"
"1","15627","17310"
"7","15627","18314"
"1","15627","19432"
"1","15627","20005"
"1","15627","20115"
"1","15627","20202"
"1","15627","20464"
"3","15627","20911"
"1","15627","21030"
"1","15627","22444"
"1","15627","22917"
"1","15627","23453"
"1","15627","24136"
"1","15627","25535"
"1","15627","25967"
"1","15627","26113"
"1","15627","30039"
"16","15627","34480"
"1","15627","36000"
"1","15627","43046"
"1","15627","45162"
"67","15627","46426"
"3","15627","53836"
"2","15627","56975"
"2","15627","58202"
"14","15627","58338"
"46","15627","59767"
"3","15627","60010"
"1","15627","65133"
"4","15627","67245"
"3","15627","67868"
"7","15627","72390"
"11","15627","84917"
"7","15627","104797"
"5","15627","109459"
"3","15806","2"
"7","15806","3"
"13","15806","9"
"7","15806","16"
"8","15806","17"
"2","15806","41"
"5","15806","96"
"1","15806","367"
"11","15806","378"
"7","15806","522"
"5","15806","523"
"2","15806","820"
"4","15806","854"
"9","15806","869"
"1","15806","942"
"12","15806","997"
"2","15806","1158"
"6","15806","1386"
"2","15806","3145"
"19","15806","4452"
"5","15806","5382"
"2","15806","6108"
"4","15806","6439"
"7","15806","7979"
"2","15806","8512"
"5","15806","9468"
"3","15806","14383"
"126","15806","15806"
"1","15806","34762"
"3","15806","34777"
"2","15806","36252"
"7","15806","36606"
"2","15806","42953"
"1","15806","45137"
"3","15806","45162"
"3","15806","58338"
"1","15806","60010"
"1","15806","69376"
"2","15806","69409"
"5","15806","70885"
"2","15806","73694"
"15","15811","1"
"127","15811","3"
"77","15811","5"
"381","15811","8"
"133","15811","9"
"225","15811","10"
"12","15811","12"
"77","15811","16"
"237","15811","17"
"21","15811","22"
"7","15811","33"
"14","15811","41"
"1","15811","53"
"4","15811","58"
"2","15811","64"
"24","15811","114"
"2","15811","154"
"2","15811","197"
"4","15811","219"
"2","15811","236"
"1","15811","242"
"30","15811","248"
"4","15811","256"
"26","15811","259"
"1","15811","277"
"1","15811","296"
"11","15811","305"
"2","15811","317"
"7","15811","367"
"72","15811","368"
"1","15811","378"
"1","15811","402"
"8","15811","452"
"2","15811","522"
"1","15811","538"
"17","15811","543"
"1","15811","572"
"6","15811","580"
"11","15811","581"
"17","15811","598"
"1","15811","817"
"2","15811","820"
"22","15811","824"
"3","15811","854"
"1","15811","991"
"4","15811","1018"
"2","15811","1083"
"3","15811","1124"
"3","15811","1259"
"12","15811","1386"
"1","15811","1565"
"1","15811","1702"
"2","15811","1871"
"13","15811","2054"
"1","15811","2314"
"1","15811","2358"
"2","15811","2531"
"1","15811","2556"
"1","15811","2587"
"3","15811","2751"
"8","15811","2754"
"2","15811","3208"
"2","15811","3248"
"2","15811","3385"
"5","15811","3496"
"474","15811","4088"
"3","15811","4190"
"2","15811","4452"
"1","15811","4679"
"2","15811","4985"
"2","15811","5223"
"1","15811","5382"
"5","15811","5569"
"1","15811","5608"
"1","15811","5670"
"2","15811","5852"
"7","15811","5871"
"1","15811","5989"
"1","15811","6439"
"1","15811","6540"
"17","15811","7003"
"2","15811","8112"
"1","15811","8241"
"2","15811","8454"
"2","15811","8512"
"1","15811","8746"
"1","15811","9069"
"122","15811","9298"
"1","15811","9374"
"7","15811","10256"
"3","15811","10313"
"1","15811","10712"
"1","15811","10776"
"3","15811","10876"
"1","15811","11050"
"1","15811","11878"
"1","15811","11950"
"2","15811","12862"
"2","15811","13458"
"1","15811","14868"
"11","15811","15627"
"1520","15811","15811"
"1","15811","16088"
"1","15811","18571"
"2","15811","20005"
"1","15811","20202"
"4","15811","20911"
"1","15811","21030"
"1","15811","24136"
"2","15811","25535"
"2","15811","27528"
"1","15811","34469"
"2","15811","34480"
"1","15811","36000"
"2","15811","36252"
"1","15811","36463"
"2","15811","46426"
"1","15811","53802"
"2","15811","53836"
"2","15811","56975"
"6","15811","58338"
"4","15811","59767"
"9","15811","60010"
"1","15811","64139"
"1","15811","67719"
"5","15811","72390"
"1","15811","74984"
"17","15811","104797"
"13","16088","1"
"2","16088","2"
"41","16088","3"
"19","16088","5"
"136","16088","8"
"69","16088","9"
"268","16088","10"
"17","16088","12"
"215","16088","16"
"470","16088","17"
"19","16088","22"
"25","16088","33"
"1","16088","58"
"1","16088","64"
"5","16088","96"
"177","16088","114"
"211","16088","134"
"1","16088","154"
"12","16088","197"
"2","16088","219"
"10","16088","227"
"1879","16088","248"
"1","16088","256"
"132","16088","259"
"3","16088","296"
"1","16088","305"
"9","16088","317"
"10","16088","368"
"1","16088","402"
"1","16088","451"
"1","16088","452"
"1","16088","522"
"2","16088","523"
"39","16088","543"
"45","16088","572"
"163","16088","578"
"2","16088","580"
"35","16088","581"
"233","16088","598"
"70","16088","603"
"380","16088","623"
"848","16088","624"
"1","16088","722"
"1","16088","820"
"1","16088","824"
"16","16088","854"
"1","16088","942"
"35","16088","981"
"10","16088","991"
"1","16088","997"
"3","16088","1018"
"15","16088","1083"
"5","16088","1386"
"1","16088","1398"
"33","16088","1565"
"3","16088","1702"
"26","16088","1925"
"5","16088","2054"
"59","16088","2314"
"2","16088","2387"
"42","16088","2531"
"6","16088","2556"
"1","16088","2751"
"1","16088","2754"
"3","16088","2763"
"1","16088","3145"
"1","16088","3318"
"1","16088","3385"
"6","16088","3496"
"1","16088","3788"
"3","16088","3981"
"9","16088","4088"
"1","16088","4190"
"16","16088","4254"
"14","16088","4452"
"6","16088","4928"
"1","16088","5192"
"1","16088","5223"
"56","16088","5382"
"1","16088","5401"
"3","16088","5486"
"15","16088","5569"
"2","16088","5600"
"53","16088","5608"
"8","16088","5670"
"19","16088","5852"
"4","16088","5990"
"3","16088","6129"
"1","16088","6540"
"4","16088","7003"
"1","16088","7967"
"2","16088","7979"
"1","16088","8011"
"1","16088","8241"
"1","16088","8318"
"1","16088","8454"
"29","16088","8512"
"1","16088","8746"
"2","16088","8908"
"1","16088","9020"
"1","16088","9278"
"2","16088","9298"
"2","16088","9374"
"1","16088","10256"
"6","16088","10313"
"33","16088","10477"
"4","16088","10776"
"2","16088","11099"
"1","16088","11878"
"1","16088","11950"
"3","16088","12861"
"35","16088","12862"
"9","16088","13458"
"1","16088","13591"
"4","16088","13707"
"2","16088","13925"
"1","16088","14305"
"4","16088","14868"
"1","16088","15811"
"3578","16088","16088"
"14","16088","17310"
"2","16088","18759"
"19","16088","19432"
"1","16088","20115"
"1","16088","20301"
"5","16088","20400"
"2","16088","20464"
"1","16088","23453"
"1","16088","26113"
"156","16088","30039"
"32","16088","30437"
"9","16088","34447"
"2","16088","34480"
"5","16088","46426"
"5","16088","46589"
"1","16088","52711"
"8","16088","54726"
"1","16088","56975"
"3","16088","57216"
"47","16088","58202"
"2","16088","58338"
"268","16088","59767"
"20","16088","60010"
"1","16088","64139"
"12","16088","72390"
"2","16088","74655"
"12","16088","76973"
"8","16088","78788"
"1","16088","84917"
"1","16088","96274"
"4","16088","104797"
"28","17310","1"
"172","17310","2"
"657","17310","3"
"2429","17310","5"
"924","17310","8"
"430","17310","9"
"897","17310","10"
"107","17310","12"
"1738","17310","16"
"2608","17310","17"
"312","17310","22"
"8","17310","33"
"57","17310","41"
"43","17310","53"
"105","17310","58"
"20","17310","64"
"18","17310","96"
"718","17310","114"
"29","17310","134"
"3","17310","153"
"16","17310","154"
"112","17310","197"
"6","17310","219"
"75","17310","227"
"4","17310","236"
"46","17310","248"
"6","17310","256"
"40","17310","259"
"35","17310","277"
"13","17310","305"
"1","17310","306"
"18","17310","317"
"7","17310","348"
"50","17310","367"
"16","17310","368"
"7","17310","378"
"5","17310","402"
"2","17310","423"
"2","17310","432"
"16","17310","451"
"46","17310","452"
"47","17310","522"
"1","17310","523"
"2","17310","538"
"23","17310","543"
"5","17310","572"
"62","17310","578"
"137","17310","580"
"11","17310","581"
"80","17310","598"
"54","17310","603"
"2","17310","623"
"11","17310","624"
"1","17310","722"
"4","17310","817"
"152","17310","820"
"18","17310","824"
"139","17310","854"
"6","17310","905"
"2","17310","942"
"38","17310","990"
"1","17310","991"
"5","17310","997"
"6","17310","1018"
"3","17310","1081"
"13","17310","1083"
"6","17310","1158"
"34","17310","1259"
"160","17310","1386"
"2","17310","1435"
"6","17310","1470"
"3","17310","1565"
"6","17310","1871"
"9","17310","1925"
"38","17310","2054"
"17","17310","2193"
"2863","17310","2314"
"2","17310","2358"
"1094","17310","2531"
"2","17310","2556"
"3","17310","2751"
"3","17310","2754"
"3","17310","3145"
"36","17310","3496"
"28","17310","3586"
"2","17310","3849"
"2","17310","3961"
"9","17310","3981"
"2","17310","4037"
"11","17310","4087"
"13","17310","4190"
"2","17310","4196"
"156","17310","4452"
"51","17310","4928"
"19","17310","4985"
"1","17310","5223"
"1","17310","5254"
"5","17310","5382"
"1","17310","5401"
"176","17310","5486"
"234","17310","5569"
"3","17310","5600"
"160","17310","5608"
"2","17310","5670"
"1","17310","5728"
"2","17310","5827"
"39","17310","5852"
"1","17310","5871"
"1","17310","5989"
"19","17310","6067"
"2","17310","6129"
"1","17310","6244"
"2","17310","6284"
"4","17310","6439"
"1","17310","6650"
"56","17310","7003"
"1","17310","7835"
"8","17310","7917"
"52","17310","7967"
"19","17310","7978"
"8","17310","7979"
"41","17310","7989"
"2","17310","8454"
"26","17310","8512"
"2","17310","8746"
"1","17310","9182"
"2","17310","9298"
"1","17310","9374"
"4","17310","9745"
"3","17310","9914"
"5","17310","10079"
"46","17310","10256"
"1","17310","10313"
"3","17310","10477"
"1","17310","10712"
"1","17310","10725"
"7","17310","10776"
"4","17310","11050"
"1","17310","11070"
"2","17310","11768"
"2","17310","12861"
"10","17310","12862"
"40","17310","13591"
"6","17310","13707"
"1","17310","14305"
"3","17310","15516"
"1","17310","15517"
"1","17310","15627"
"14","17310","16088"
"12343","17310","17310"
"5","17310","18571"
"1","17310","18759"
"1","17310","18949"
"91","17310","19432"
"2","17310","20115"
"1","17310","20202"
"2","17310","20353"
"2","17310","21488"
"1","17310","24136"
"2","17310","25081"
"2","17310","25535"
"1","17310","25907"
"2","17310","25967"
"2","17310","27528"
"1","17310","28427"
"1","17310","28652"
"1","17310","30437"
"3","17310","32472"
"2","17310","33127"
"1","17310","34447"
"15","17310","34469"
"1","17310","34777"
"7","17310","36252"
"1","17310","36463"
"2","17310","43046"
"4","17310","45051"
"25","17310","46426"
"9","17310","46457"
"1","17310","47964"
"2","17310","53836"
"3","17310","54726"
"4","17310","58202"
"36","17310","58338"
"10","17310","59767"
"230","17310","60010"
"1","17310","62293"
"2","17310","63066"
"3","17310","64139"
"1","17310","67245"
"6","17310","67719"
"1","17310","67746"
"1","17310","70885"
"9","17310","72390"
"24","17310","84917"
"3","17310","96563"
"31","17310","104797"
"3","17310","109459"
"1","18314","1"
"18","18314","2"
"40","18314","3"
"8","18314","5"
"11","18314","9"
"2","18314","10"
"2","18314","12"
"14","18314","16"
"7","18314","17"
"2","18314","22"
"2","18314","41"
"6","18314","96"
"1","18314","114"
"5","18314","154"
"1","18314","197"
"1","18314","256"
"1","18314","259"
"5","18314","378"
"6","18314","603"
"63","18314","820"
"1","18314","869"
"3","18314","905"
"1","18314","991"
"2","18314","997"
"13","18314","1386"
"1","18314","1435"
"1","18314","1461"
"1","18314","1470"
"3","18314","1488"
"1","18314","2314"
"2","18314","4196"
"1","18314","4452"
"5","18314","5608"
"1","18314","6439"
"1","18314","6650"
"3","18314","7003"
"1","18314","7917"
"10","18314","7979"
"1","18314","7989"
"1","18314","13591"
"7","18314","15627"
"211","18314","18314"
"2","18314","36252"
"2","18314","46426"
"1","18314","57216"
"3","18314","58338"
"1","18314","59103"
"1","18314","60010"
"1","18314","67719"
"1","18314","67868"
"5","18433","1"
"1","18433","3"
"1","18433","5"
"4","18433","8"
"14","18433","9"
"12","18433","10"
"1","18433","12"
"1","18433","16"
"16","18433","17"
"2","18433","33"
"2","18433","248"
"4","18433","259"
"2","18433","277"
"1","18433","543"
"1","18433","578"
"3","18433","598"
"1","18433","824"
"2","18433","991"
"2","18433","1435"
"2","18433","1565"
"1","18433","1702"
"4","18433","1925"
"1","18433","2751"
"1","18433","3385"
"10","18433","4452"
"1","18433","5569"
"2","18433","7003"
"1","18433","8746"
"1","18433","8908"
"1","18433","13591"
"94","18433","18433"
"1","18433","28652"
"1","18433","34469"
"1","18433","46457"
"2","18433","57216"
"2","18433","72390"
"1","18433","96274"
"2","18571","1"
"15","18571","2"
"21","18571","3"
"6","18571","5"
"13","18571","8"
"15","18571","9"
"33","18571","10"
"3","18571","12"
"37","18571","16"
"55","18571","17"
"1","18571","41"
"4","18571","53"
"7","18571","114"
"1","18571","134"
"4","18571","154"
"2","18571","197"
"17","18571","248"
"15","18571","259"
"1","18571","305"
"1","18571","306"
"1","18571","348"
"1","18571","368"
"4","18571","378"
"4","18571","452"
"1","18571","522"
"6","18571","523"
"1","18571","543"
"3","18571","578"
"4","18571","598"
"3","18571","820"
"5","18571","824"
"10","18571","854"
"5","18571","905"
"1","18571","991"
"1","18571","997"
"1","18571","1018"
"1","18571","1081"
"1","18571","1083"
"1","18571","1158"
"76","18571","1386"
"1","18571","1398"
"6","18571","1461"
"1","18571","1925"
"4","18571","2054"
"7","18571","2314"
"13","18571","2531"
"1","18571","2763"
"3","18571","3248"
"8","18571","3496"
"3","18571","4190"
"10","18571","4452"
"4","18571","4928"
"7","18571","4985"
"1","18571","5486"
"10","18571","5569"
"9","18571","5608"
"3","18571","5852"
"1","18571","6067"
"1","18571","6418"
"5","18571","6439"
"1","18571","6458"
"6","18571","7003"
"1","18571","7967"
"2","18571","7978"
"2","18571","7979"
"13","18571","8512"
"4","18571","8746"
"1","18571","8908"
"1","18571","9069"
"1","18571","9468"
"1","18571","10712"
"1","18571","10776"
"1","18571","11137"
"2","18571","11785"
"2","18571","13930"
"1","18571","14305"
"1","18571","14881"
"1","18571","15517"
"1","18571","15811"
"5","18571","17310"
"408","18571","18571"
"1","18571","19432"
"1","18571","20301"
"1","18571","21030"
"5","18571","25967"
"1","18571","28427"
"1","18571","33127"
"1","18571","34469"
"1","18571","36252"
"1","18571","40705"
"1","18571","43046"
"16","18571","58338"
"1","18571","59767"
"2","18571","60010"
"1","18571","60324"
"1","18571","70885"
"1","18571","72390"
"3","18571","104797"
"1","18759","1"
"12","18759","3"
"1","18759","5"
"25","18759","8"
"12","18759","9"
"47","18759","10"
"2","18759","12"
"68","18759","16"
"73","18759","17"
"1","18759","22"
"4","18759","33"
"2","18759","58"
"8","18759","114"
"2","18759","134"
"1","18759","154"
"1","18759","197"
"1","18759","219"
"2","18759","227"
"54","18759","248"
"86","18759","259"
"1","18759","277"
"1","18759","348"
"1","18759","368"
"3","18759","402"
"1","18759","452"
"6","18759","543"
"7","18759","578"
"9","18759","598"
"3","18759","623"
"1","18759","624"
"1","18759","820"
"63","18759","854"
"1","18759","869"
"2","18759","991"
"1","18759","997"
"1","18759","1398"
"12","18759","1399"
"2","18759","1871"
"3","18759","1925"
"1","18759","2054"
"6","18759","2314"
"3","18759","2387"
"2","18759","2531"
"6","18759","2763"
"13","18759","3145"
"1","18759","3235"
"9","18759","3666"
"1","18759","3981"
"22","18759","4190"
"13","18759","4452"
"1","18759","4928"
"1","18759","4985"
"4","18759","5171"
"1","18759","5192"
"5","18759","5382"
"1","18759","5486"
"7","18759","5569"
"3","18759","5608"
"1","18759","5827"
"3","18759","5852"
"5","18759","5871"
"1","18759","5990"
"1","18759","6439"
"2","18759","7003"
"3","18759","7978"
"2","18759","7979"
"1","18759","8112"
"7","18759","8241"
"3","18759","8454"
"9","18759","8512"
"3","18759","8746"
"5","18759","9020"
"1","18759","9182"
"1","18759","9298"
"7","18759","9374"
"11","18759","10313"
"8","18759","10315"
"4","18759","10712"
"4","18759","10776"
"6","18759","13458"
"14","18759","13925"
"13","18759","14305"
"1","18759","15481"
"1","18759","15517"
"2","18759","16088"
"1","18759","17310"
"469","18759","18759"
"1","18759","18917"
"7","18759","20400"
"1","18759","22444"
"5","18759","23453"
"1","18759","23751"
"15","18759","25081"
"1","18759","27528"
"1","18759","28652"
"3","18759","30039"
"1","18759","36252"
"1","18759","42252"
"1","18759","42254"
"4","18759","46426"
"3","18759","48132"
"1","18759","48183"
"8","18759","53802"
"1","18759","57216"
"1","18759","58338"
"5","18759","59767"
"6","18759","60010"
"1","18759","64139"
"1","18759","67719"
"1","18759","69161"
"1","18759","69376"
"1","18759","72390"
"4","18759","75378"
"1","18759","84917"
"1","18759","101409"
"2","18791","1"
"7","18791","3"
"2","18791","5"
"1","18791","8"
"5","18791","9"
"6","18791","10"
"10","18791","16"
"6","18791","17"
"2","18791","33"
"2","18791","58"
"11","18791","248"
"1","18791","348"
"2","18791","378"
"1","18791","572"
"1","18791","820"
"2","18791","869"
"1","18791","997"
"2","18791","1158"
"1","18791","1386"
"4","18791","1461"
"1","18791","1702"
"2","18791","1848"
"1","18791","3145"
"1","18791","4452"
"2","18791","4985"
"23","18791","5382"
"78","18791","18791"
"1","18791","23751"
